_id,name,category,price,stock
28327,Continue,Accessories,240.79,634
28328,Single,Home,33.8,757
28329,Foot,Beauty,232.58,849
28330,Recent,Beauty,53.77,905
28331,Arm,Electronics,289.29,291
28332,Unit,Clothing,335.78,176
28333,Deal,Clothing,339.13,60
28334,Lose,Electronics,487.89,402
28335,Fall,Accessories,440.31,349
28336,Ever,Home,381.82,372
28337,Available,Electronics,163.08,302
28338,Account,Clothing,336.15,750
28339,Consider,Clothing,255.98,657
28340,Whole,Electronics,187.74,45
28341,While,Electronics,177.73,52
28342,Interview,Beauty,161.05,654
28343,Be,Accessories,39.86,877
28344,Happen,Electronics,186.96,252
28345,Anyone,Beauty,445.08,586
28346,Visit,Clothing,33.22,233
28347,Represent,Accessories,423.31,921
28348,Rest,Electronics,385.8,291
28349,Simple,Clothing,418.32,888
28350,Four,Beauty,162.43,648
28351,Speak,Accessories,141.32,536
28352,Program,Accessories,192.28,359
28353,Choose,Clothing,238.68,573
28354,Else,Clothing,379.57,248
28355,Everyone,Beauty,153.58,1
28356,Would,Clothing,74.66,47
28357,Return,Beauty,53.74,972
28358,Kid,Electronics,418.66,590
28359,Security,Home,281.78,642
28360,Have,Beauty,216.16,891
28361,These,Home,230.44,170
28362,Late,Beauty,395.33,201
28363,Because,Clothing,232.33,738
28364,Dark,Electronics,426.42,737
28365,Fire,Electronics,148.07,407
28366,Late,Beauty,208.34,298
28367,Although,Electronics,111.29,379
28368,Voice,Clothing,89.04,94
28369,Skin,Beauty,262.3,453
28370,Possible,Beauty,422.42,918
28371,Guess,Accessories,367.95,453
28372,Receive,Clothing,125.8,408
28373,Writer,Beauty,134.67,32
28374,Executive,Clothing,369.76,914
28375,Well,Accessories,493.64,169
28376,Member,Clothing,243.03,841
28377,Friend,Electronics,479.46,427
28378,While,Accessories,137.39,825
28379,Manager,Electronics,215.57,606
28380,Level,Accessories,300.19,407
28381,Fast,Accessories,111.28,294
28382,Not,Accessories,281.1,327
28383,Raise,Electronics,422.89,219
28384,Democrat,Electronics,88.98,881
28385,Determine,Accessories,466.21,181
28386,International,Electronics,396.26,272
28387,Majority,Clothing,96.51,328
28388,Half,Electronics,172.08,255
28389,Other,Clothing,364.54,476
28390,State,Electronics,374.88,318
28391,Career,Beauty,117.17,48
28392,Total,Home,457.47,10
28393,Forward,Accessories,434.28,925
28394,Short,Beauty,156.46,606
28395,My,Home,205.79,681
28396,Couple,Electronics,277.2,131
28397,Ground,Home,358.75,853
28398,Agree,Home,193.6,533
28399,Seven,Accessories,112.12,651
28400,Everyone,Electronics,215.59,464
28401,Threat,Accessories,165.35,888
28402,Skill,Home,216.16,689
28403,Check,Electronics,397.35,159
28404,Share,Clothing,320.8,134
28405,Hit,Clothing,142.88,845
28406,Bar,Home,230.31,427
28407,Something,Electronics,357.98,592
28408,Woman,Beauty,447.91,4
28409,Decision,Beauty,327.06,141
28410,Field,Beauty,36.58,806
28411,Spend,Accessories,202.85,354
28412,Human,Home,315.04,9
28413,Sell,Beauty,302.51,624
28414,Son,Clothing,175.74,51
28415,Suffer,Accessories,237.19,671
28416,Choice,Home,50.21,900
28417,Certain,Electronics,155.57,935
28418,Name,Home,82.77,655
28419,Reality,Electronics,361.2,719
28420,Throughout,Home,52.42,641
28421,Issue,Clothing,468.53,513
28422,Couple,Home,193.04,20
28423,Stuff,Electronics,177.63,995
28424,Deep,Home,175.78,771
28425,Course,Home,425.75,508
28426,Site,Accessories,202.91,158
28427,Strong,Home,128.55,547
28428,Entire,Beauty,427.89,648
28429,Read,Clothing,186.79,378
28430,Agency,Beauty,207.34,614
28431,Line,Accessories,394.86,173
28432,Operation,Clothing,310.57,432
28433,Recently,Beauty,216.64,439
28434,Weight,Home,493.17,481
28435,Assume,Clothing,479.95,557
28436,Ok,Home,227.15,326
28437,Expert,Accessories,492.9,496
28438,Actually,Accessories,103.71,813
28439,Themselves,Electronics,208.91,675
28440,Section,Accessories,60.91,403
28441,Process,Electronics,346.04,93
28442,Be,Accessories,435.53,582
28443,Quickly,Electronics,50.96,428
28444,Industry,Accessories,112.1,57
28445,Race,Clothing,266.09,531
28446,Explain,Clothing,144.57,204
28447,Sea,Beauty,459.45,703
28448,Figure,Clothing,107.3,103
28449,Machine,Clothing,46.69,106
28450,Lay,Electronics,99.66,369
28451,Into,Home,19.22,180
28452,Job,Clothing,56.09,285
28453,Citizen,Home,70.4,197
28454,Local,Accessories,53.94,551
28455,Try,Accessories,254.71,634
28456,Woman,Home,32.76,168
28457,Score,Electronics,72.51,243
28458,Simply,Home,267.09,693
28459,Step,Electronics,355.75,816
28460,Actually,Electronics,369.8,493
28461,Force,Electronics,57.95,550
28462,Less,Home,54.4,442
28463,Some,Home,12.35,44
28464,Me,Beauty,414.56,105
28465,Onto,Clothing,216.43,614
28466,May,Accessories,426.35,236
28467,Word,Clothing,82.66,57
28468,Successful,Beauty,356.99,908
28469,Free,Electronics,175.21,273
28470,Reason,Home,17.85,19
28471,Economic,Clothing,401.55,254
28472,Plan,Electronics,486.91,219
28473,Accept,Electronics,469.86,740
28474,This,Clothing,266.4,849
28475,Cell,Clothing,336.96,365
28476,Training,Accessories,477.96,634
28477,Employee,Electronics,71.23,754
28478,Myself,Electronics,274.56,444
28479,Yourself,Beauty,469.48,143
28480,Child,Home,494.95,393
28481,Enter,Beauty,238.48,440
28482,Identify,Home,448.55,322
28483,Agree,Clothing,154.83,92
28484,System,Beauty,57.66,265
28485,Side,Accessories,8.08,344
28486,See,Beauty,352.28,844
28487,Attention,Electronics,167.09,975
28488,Now,Accessories,150.98,845
28489,Easy,Clothing,178.27,436
28490,College,Beauty,110.6,411
28491,That,Beauty,210.13,817
28492,International,Beauty,33.53,42
28493,Affect,Accessories,218.23,519
28494,Whatever,Beauty,456.16,139
28495,Control,Clothing,312.86,482
28496,Build,Beauty,286.24,830
28497,Figure,Electronics,57.71,985
28498,Three,Home,229.12,568
28499,Field,Beauty,383.73,66
28500,Example,Home,251.68,646
28501,Purpose,Electronics,484.63,735
28502,North,Electronics,322.77,66
28503,Decade,Beauty,257.67,774
28504,Personal,Accessories,476.99,258
28505,None,Clothing,267.61,136
28506,Follow,Beauty,128.19,318
28507,Treatment,Beauty,498.3,460
28508,Modern,Beauty,265.37,266
28509,I,Electronics,147.56,889
28510,Politics,Electronics,260.86,676
28511,Hospital,Accessories,378.86,953
28512,Help,Accessories,177.93,650
28513,Power,Accessories,266.28,968
28514,Determine,Clothing,113.84,759
28515,Last,Home,475.86,948
28516,Leg,Home,440.96,139
28517,Perform,Accessories,363.31,312
28518,Themselves,Electronics,230.72,50
28519,Lose,Accessories,261.3,192
28520,Guess,Clothing,226.58,315
28521,Your,Clothing,5.51,426
28522,Worry,Electronics,457.44,7
28523,Record,Accessories,335.43,595
28524,Against,Home,426.29,69
28525,Soon,Clothing,190.54,952
28526,City,Beauty,165.78,235
28527,East,Accessories,490.42,142
28528,Teach,Electronics,207.9,195
28529,Discussion,Electronics,252.03,949
28530,Whose,Home,234.11,83
28531,Goal,Beauty,231.24,160
28532,We,Electronics,452.25,546
28533,Center,Accessories,436.23,500
28534,Financial,Beauty,41.38,419
28535,Training,Clothing,119.01,50
28536,Majority,Accessories,177.15,171
28537,Recently,Accessories,401.34,502
28538,Newspaper,Accessories,281.93,379
28539,Brother,Accessories,333.36,271
28540,Team,Electronics,287.92,206
28541,Agree,Accessories,104.3,668
28542,Better,Clothing,181.51,160
28543,Director,Electronics,397.1,141
28544,Brother,Clothing,429.3,322
28545,Million,Clothing,271.63,408
28546,Evening,Beauty,78.28,68
28547,General,Beauty,321.78,222
28548,Husband,Beauty,495.93,382
28549,Fire,Clothing,325.67,99
28550,Month,Beauty,70.84,824
28551,Cup,Home,154.27,245
28552,Letter,Beauty,330.16,460
28553,Research,Beauty,374.99,370
28554,Yard,Clothing,380.11,135
28555,Garden,Home,41.15,560
28556,Goal,Clothing,479.47,535
28557,No,Accessories,199.76,502
28558,Protect,Home,141.19,240
28559,Politics,Clothing,337.97,242
28560,Beat,Electronics,130.8,248
28561,Those,Electronics,196.88,779
28562,Here,Electronics,299.4,220
28563,Choose,Beauty,227.97,428
28564,Agreement,Clothing,475.63,308
28565,Raise,Home,182.12,977
28566,Result,Beauty,277.32,694
28567,After,Misc,447.82,910
28568,Commercial,Accessories,387.61,608
28569,Back,Beauty,397.93,566
28570,Behavior,Clothing,426.83,96
28571,Themselves,Clothing,9.01,663
28572,Student,Beauty,298.51,137
28573,Suffer,Electronics,382.55,540
28574,Put,Accessories,275.01,172
28575,Discuss,Electronics,110.12,278
28576,Fire,Clothing,314.38,124
28577,Reach,Beauty,375.29,574
28578,Must,Clothing,287.76,132
28579,Resource,Electronics,350.53,465
28580,Discussion,Clothing,462.92,684
28581,Society,Accessories,23.59,462
28582,How,Electronics,180.04,722
28583,Study,Accessories,99.11,59
28584,Training,Beauty,354.17,394
28585,Short,Clothing,282.22,969
28586,Room,Beauty,215.42,527
28587,Police,Electronics,33.11,451
28588,Budget,Accessories,200.98,511
28589,Service,Electronics,12.05,539
28590,Traditional,Clothing,360.49,849
28591,North,Accessories,174.85,807
28592,Young,Beauty,345.7,292
28593,Price,Electronics,451.37,370
28594,Answer,Accessories,281.95,911
28595,Change,Clothing,454.6,295
28596,Child,Electronics,465.94,306
28597,Tv,Electronics,56.58,699
28598,Represent,Accessories,186.33,452
28599,Land,Home,100.93,859
28600,Resource,Beauty,359.76,561
28601,Surface,Accessories,57.12,748
28602,Law,Accessories,103.56,965
28603,Wife,Electronics,215.29,892
28604,A,Electronics,455.25,363
28605,Company,Beauty,340.16,24
28606,Officer,Clothing,175.99,11
28607,Whatever,Clothing,105.74,33
28608,Stand,Clothing,380.96,570
28609,Card,Clothing,255.48,572
28610,Cost,Clothing,146.52,59
28611,We,Clothing,402.57,57
28612,Table,Accessories,133.55,781
28613,Thing,Home,348.21,514
28614,Again,Beauty,471.87,118
28615,Will,Clothing,298.35,226
28616,Assume,Accessories,22.24,391
28617,Capital,Accessories,434.69,745
28618,Public,Clothing,441.33,899
28619,Practice,Accessories,459.44,964
28620,Relate,Beauty,57.14,706
28621,Lawyer,Home,226.6,889
28622,Require,Home,152.75,323
28623,Heavy,Electronics,455.5,205
28624,Thank,Home,195.5,613
28625,Miss,Accessories,385.19,555
28626,Build,Beauty,466.53,114
28627,Determine,Accessories,60.51,489
28628,Health,Clothing,209.56,433
28629,Four,Beauty,408.02,128
28630,Evening,Clothing,426.34,720
28631,Reach,Accessories,362.43,973
28632,Plan,Home,325.9,772
28633,Although,Home,322.01,826
28634,Want,Accessories,7.16,63
28635,Citizen,Accessories,113.49,859
28636,Tv,Beauty,256.16,490
28637,Card,Beauty,118.9,958
28638,Building,Clothing,132.92,397
28639,Measure,Electronics,80.79,691
28640,Table,Accessories,423.17,654
28641,Beat,Clothing,457.43,58
28642,It,Home,293.39,194
28643,Claim,Accessories,301.25,461
28644,Blue,Beauty,71.21,627
28645,Become,Beauty,44.37,234
28646,Wind,Accessories,277.42,63
28647,Land,Electronics,326.32,713
28648,Age,Home,347.19,374
28649,Trouble,Electronics,306.13,664
28650,Draw,Electronics,88.16,823
28651,Site,Clothing,152.48,546
28652,Former,Home,136.44,184
28653,Improve,Home,12.82,335
28654,Per,Clothing,68.13,317
28655,Office,Clothing,451.23,423
28656,Scientist,Accessories,406.95,531
28657,Media,Home,295.02,201
28658,Performance,Beauty,345.99,443
28659,Onto,Home,253.67,260
28660,Night,Clothing,128.54,588
28661,Toward,Clothing,164.2,116
28662,Baby,Beauty,317.62,643
28663,Talk,Accessories,337.15,447
28664,Evidence,Clothing,285.86,449
28665,Pick,Electronics,321.09,850
28666,Role,Clothing,139.17,895
28667,Myself,Electronics,110.38,137
28668,Professor,Beauty,69.72,438
28669,Cup,Accessories,425.25,545
28670,Important,Clothing,151.65,763
28671,Trip,Misc,110.06,526
28672,Act,Home,287.17,181
28673,Say,Clothing,208.13,913
28674,Direction,Accessories,455.7,408
28675,Tonight,Beauty,49.27,799
28676,Bag,Home,411.08,883
28677,Rise,Accessories,350.15,698
28678,Enjoy,Accessories,158.35,388
28679,Space,Clothing,493.04,857
28680,Require,Home,470.1,333
28681,President,Home,192.62,811
28682,Professor,Home,125.89,272
28683,Likely,Clothing,326.53,763
28684,Operation,Accessories,230.92,345
28685,Interesting,Accessories,103.75,346
28686,Miss,Home,169.55,550
28687,Peace,Home,461.19,459
28688,Agency,Electronics,253.85,320
28689,Fact,Home,336.6,169
28690,Congress,Beauty,159.86,940
28691,Full,Home,210.39,17
28692,Week,Home,136.57,794
28693,Scene,Beauty,72.67,131
28694,Avoid,Clothing,172.39,182
28695,Commercial,Clothing,224.21,500
28696,Tonight,Electronics,128.13,440
28697,Society,Home,399.81,318
28698,Indeed,Home,238.83,933
28699,Along,Clothing,141.14,325
28700,Think,Clothing,243.89,99
28701,Different,Accessories,490.74,456
28702,Head,Electronics,283.24,713
28703,Figure,Misc,260.65,627
28704,Realize,Accessories,135.14,826
28705,Democrat,Clothing,276.61,218
28706,Bad,Beauty,68.65,584
28707,It,Beauty,119.85,272
28708,Mention,Beauty,170.03,71
28709,Stop,Accessories,139.22,634
28710,Right,Beauty,452.52,146
28711,Learn,Accessories,237.04,375
28712,Garden,Electronics,232.94,853
28713,Weight,Clothing,199.78,937
28714,A,Clothing,482.11,425
28715,Shoulder,Beauty,194.17,357
28716,Finish,Beauty,303.89,606
28717,Everybody,Clothing,498.87,672
28718,Ok,Electronics,59.15,465
28719,Discussion,Clothing,83.79,285
28720,Pretty,Home,411.25,887
28721,Challenge,Beauty,404.85,567
28722,Yard,Clothing,489.16,283
28723,Land,Home,481.65,951
28724,North,Accessories,252.7,81
28725,Bank,Home,403.65,678
28726,Positive,Electronics,97.37,590
28727,Employee,Electronics,93.31,656
28728,Animal,Accessories,482.46,252
28729,Court,Clothing,148.62,176
28730,Mind,Home,311.23,928
28731,Then,Accessories,389.84,241
28732,Evidence,Accessories,220.58,354
28733,Speech,Accessories,63.07,143
28734,New,Beauty,228.16,935
28735,Goal,Home,85.58,533
28736,Continue,Beauty,144.94,32
28737,Truth,Accessories,177.49,658
28738,Manage,Accessories,146.45,104
28739,Want,Accessories,341.76,689
28740,Pass,Accessories,467.56,490
28741,Town,Home,444.82,614
28742,Data,Electronics,356.78,672
28743,I,Clothing,430.15,524
28744,Such,Accessories,385.47,271
28745,Service,Accessories,319.9,0
28746,Have,Home,433.87,91
28747,Growth,Accessories,360.56,481
28748,Former,Electronics,264.65,373
28749,Vote,Beauty,158.94,391
28750,People,Home,302.05,993
28751,Glass,Accessories,382.09,4
28752,Sound,Accessories,467.56,982
28753,It,Clothing,281.65,737
28754,Health,Clothing,459.47,151
28755,Already,Accessories,382.97,112
28756,Third,Electronics,229.62,856
28757,Ahead,Accessories,201.6,990
28758,While,Home,387.08,327
28759,Hard,Home,39.09,371
28760,Imagine,Electronics,382.05,238
28761,Modern,Accessories,233.48,159
28762,Position,Accessories,31.31,47
28763,Attention,Accessories,471.36,710
28764,A,Electronics,159.11,142
28765,Western,Accessories,428.39,526
28766,Plant,Accessories,324.5,492
28767,Carry,Electronics,163.45,56
28768,Energy,Electronics,446.39,316
28769,But,Misc,11.98,901
28770,Interview,Beauty,335.35,750
28771,Play,Home,240.18,249
28772,Report,Home,329.78,67
28773,Wonder,Clothing,490.72,239
28774,Official,Beauty,391.31,983
28775,Month,Clothing,304.98,666
28776,Baby,Beauty,209.78,474
28777,Apply,Accessories,177.87,275
28778,Rock,Electronics,215.69,159
28779,World,Electronics,60.44,485
28780,Return,Beauty,251.59,232
28781,Pattern,Electronics,403.47,978
28782,She,Accessories,339.71,193
28783,Cell,Home,25.74,45
28784,Into,Beauty,228.44,953
28785,Voice,Clothing,213.91,555
28786,It,Home,14.74,709
28787,History,Clothing,265.26,219
28788,Car,Electronics,86.78,653
28789,Wonder,Beauty,451.42,29
28790,Pm,Electronics,225.78,814
28791,Fine,Electronics,85.88,657
28792,Relationship,Electronics,456.74,82
28793,North,Electronics,246.86,89
28794,Talk,Accessories,86.79,263
28795,Probably,Beauty,20.13,281
28796,Minute,Accessories,107.79,892
28797,Less,Clothing,85.98,211
28798,Work,Accessories,219.16,204
28799,Professor,Accessories,207.26,741
28800,Court,Clothing,469.66,724
28801,Value,Electronics,307.4,877
28802,Ok,Home,93.76,245
28803,Story,Beauty,240.45,8
28804,Even,Clothing,351.09,554
28805,Sense,Home,194.84,588
28806,Single,Electronics,52.45,675
28807,Concern,Home,238.12,542
28808,Realize,Accessories,465.75,954
28809,Spring,Electronics,296.27,818
28810,Concern,Accessories,377.21,159
28811,Former,Clothing,308.87,0
28812,Speak,Accessories,115.57,772
28813,Together,Home,440.36,312
28814,Ahead,Clothing,127.91,226
28815,Participant,Beauty,80.97,214
28816,Sister,Clothing,311.41,761
28817,Audience,Clothing,225.09,321
28818,Agree,Beauty,310.17,103
28819,Free,Accessories,327.07,232
28820,Watch,Electronics,66.92,764
28821,Arm,Beauty,340.56,536
28822,Son,Electronics,131.33,69
28823,Animal,Accessories,482.85,279
28824,Modern,Home,222.26,991
28825,Every,Accessories,216.76,596
28826,Big,Beauty,197.76,984
28827,Someone,Accessories,361.39,192
28828,Newspaper,Clothing,280.71,292
28829,Character,Beauty,313.43,361
28830,Executive,Electronics,442.14,813
28831,Above,Accessories,44.28,389
28832,Always,Beauty,311.73,481
28833,Question,Beauty,193.31,890
28834,Building,Beauty,485.8,237
28835,Than,Clothing,364.21,828
28836,Language,Clothing,272.47,344
28837,Drug,Clothing,476.28,930
28838,Better,Clothing,370.2,146
28839,Sister,Beauty,337.91,556
28840,Ago,Accessories,118.4,610
28841,Ask,Beauty,321.31,857
28842,Hold,Clothing,51.41,291
28843,Congress,Clothing,376.51,286
28844,Remember,Clothing,427.41,443
28845,Couple,Beauty,466.03,320
28846,Doctor,Clothing,100.62,652
28847,Raise,Beauty,456.34,468
28848,Raise,Accessories,75.97,188
28849,Current,Home,171.78,597
28850,Drug,Clothing,302.46,541
28851,Central,Electronics,275.41,466
28852,Woman,Accessories,359.41,88
28853,Age,Electronics,137.69,277
28854,Voice,Beauty,453.78,218
28855,Remain,Electronics,286.25,155
28856,Learn,Beauty,251.77,523
28857,About,Electronics,432.55,81
28858,Instead,Beauty,316.2,38
28859,Memory,Home,295,632
28860,Daughter,Beauty,309.45,782
28861,Life,Electronics,413.56,17
28862,Phone,Beauty,143.99,802
28863,Computer,Clothing,137.27,515
28864,Address,Electronics,322.57,986
28865,Apply,Electronics,164.75,404
28866,Camera,Home,252.53,602
28867,Financial,Beauty,62.53,988
28868,Ready,Accessories,137.28,358
28869,Beautiful,Clothing,449.82,399
28870,Summer,Accessories,55.06,653
28871,Arrive,Clothing,429.9,247
28872,View,Clothing,425.88,922
28873,Scene,Clothing,379.95,323
28874,Throw,Electronics,378.35,828
28875,Artist,Accessories,433,275
28876,Theory,Clothing,205.52,494
28877,Wind,Beauty,257.87,411
28878,Degree,Accessories,254.96,996
28879,Marriage,Electronics,259.31,633
28880,Property,Accessories,46.76,167
28881,Unit,Misc,150.14,540
28882,Course,Accessories,349.05,561
28883,Leg,Home,52.83,689
28884,Human,Accessories,112.46,492
28885,Partner,Clothing,98.85,128
28886,Right,Clothing,25.78,141
28887,Site,Beauty,179.77,884
28888,Film,Beauty,156.11,167
28889,Quality,Home,414.82,761
28890,Job,Home,469.89,698
28891,Customer,Electronics,73.9,813
28892,Check,Beauty,218.53,733
28893,Center,Clothing,169.84,528
28894,For,Home,126.86,43
28895,Attorney,Beauty,97.93,641
28896,Interest,Home,39.65,44
28897,City,Home,275.39,56
28898,Police,Electronics,355.05,856
28899,Carry,Home,88.04,623
28900,Despite,Electronics,413.16,726
28901,Official,Electronics,398.44,958
28902,Look,Electronics,265.25,319
28903,Yes,Accessories,131.12,790
28904,Country,Home,217.34,400
28905,Two,Clothing,347.81,49
28906,Though,Beauty,362.41,615
28907,Form,Home,270.58,833
28908,Develop,Accessories,397.72,948
